title,price,size,productUrl,imageUrl,category,brand
Chiko Original Rolls,$8.00,4,https://www.igashop.com.au/product/143688,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/143688.jpg",Frozen Meals,Chiko
Chupa Chups Mixed Minis Ice Cream Sticks,$10.00,10,https://www.igashop.com.au/product/919788,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/919788.jpg",Multipacks,Chupa Chups
Chupa Chups Strawberry & Cream Cones,$11.00,4,https://www.igashop.com.au/product/1800000067452,,Multipacks,Chupa Chups
Cockle Bay Chunky Steak Pie,$12.35,400g,https://www.igashop.com.au/product/180000002965,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000002965.jpg",Frozen Pies and Party Food,Cockle Bay
"Cockle Bay Steak, Cheese & Bacon Pie",$12.35,2,https://www.igashop.com.au/product/180000002542,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000002542.jpg",Frozen Pies and Party Food,Cockle Bay
Coco Earth Butter Chicken With Basmati Rice ,$5.50,400g,https://www.igashop.com.au/product/1800000067461,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/1800000067461.jpg",Frozen Meals,Coco Earth
Coco Earth Butter Chicken With Naan ,$7.00,360g,https://www.igashop.com.au/product/1800000067463,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/1800000067463.jpg",Frozen Meals,Coco Earth
Coco Earth Mexican Bean Nachos ,$8.00,275g,https://www.igashop.com.au/product/1800000067465,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/1800000067465.jpg",Frozen Meals,Coco Earth
Coco Earth Mexican Chicken Burrito Bowl ,$8.00,385g,https://www.igashop.com.au/product/1800000067466,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/1800000067466.jpg",Frozen Meals,Coco Earth
Coco Earth Mexican Chicken Taco ,$8.00,320g,https://www.igashop.com.au/product/1800000067464,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/1800000067464.jpg",Frozen Meals,Coco Earth
Coco Earth Satay Chicken With Jasmine Rice,$5.50,400g,https://www.igashop.com.au/product/1800000067462,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/1800000067462.jpg",Frozen Meals,Coco Earth
Community Co Beef Lasagne,$13.95,1kg,https://www.igashop.com.au/product/180000004986,,Frozen Meals,Community Co
Community Co Beef Meatball Penne,$13.95,1kg,https://www.igashop.com.au/product/180000004987,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000004987.jpg",Frozen Meals,Community Co
Community Co Bread Garlic Frozen,$2.40,225g,https://www.igashop.com.au/product/862203,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/862203.jpg",Frozen Pizza,Community Co
Community Co Chicken Bacon Pasta Bake,$13.95,1kg,https://www.igashop.com.au/product/180000004988,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000004988.jpg",Frozen Meals,Community Co
Community Co Chicken Pesto Penne,$13.95,1kg,https://www.igashop.com.au/product/180000004989,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000004989.jpg",Frozen Meals,Community Co
Community Co Diced Beetroot,$2.25,420g,https://www.igashop.com.au/product/445247,,"Beans, Peas and Corn",Community Co
Community Co Frozen Blueberries,$5.19,500g,https://www.igashop.com.au/product/190000001518,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/190000001518.jpg",Berries,Community Co
Community Co Frozen Mango,$6.50,500g,https://www.igashop.com.au/product/190000001525,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/190000001525.jpg",Tropical,Community Co
Community Co Frozen Mixed Berries,$5.19,500g,https://www.igashop.com.au/product/190000001519,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/190000001519.jpg",Berries,Community Co
