title,price,size,productUrl,imageUrl,category,brand
Whiskas Adult Wet Cat Food Chicken Loaf,$2.10,400g,https://www.igashop.com.au/product/402799,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/402799.jpg",Trays and Can Cat Food,Whiskas
Whiskas Adult Wet Cat Food Jellymeat Loaf Can,$2.10,400g,https://www.igashop.com.au/product/402820,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/402820.jpg",Trays and Can Cat Food,Whiskas
Whiskas Adult Wet Cat Food Ocean Fish Loaf Can,$2.10,400g,https://www.igashop.com.au/product/402838,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/402838.jpg",Trays and Can Cat Food,Whiskas
Whiskas Adult Wet Cat Food Salmon Casserole Can,$2.10,400g,https://www.igashop.com.au/product/82531,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/82531.jpg",Trays and Can Cat Food,Whiskas
WHISKAS Cat Kitten Treat Milk Plus Carton,$5.50,1l,https://www.igashop.com.au/product/692831,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/692831.jpg",Chilled Cat Food,Whiskas
Whiskas Kitten Dry Cat Food Chicken & Tuna Flavours,$5.75,800g,https://www.igashop.com.au/product/150000006399,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/150000006399.jpg",Dry Cat Food,Whiskas
Whiskas Kitten Mixed Favourites In Jelly 2-12 Months,$13.00,12,https://www.igashop.com.au/product/796766,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/796766.jpg",Kitten Food,Whiskas
Whiskas Kitten Wet Cat Food Chicken In Gravy Pouch,$13.00,12,https://www.igashop.com.au/product/63634,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/63634.jpg",Trays and Can Cat Food,Whiskas
Whiskas Mature Wet Cat Food Beef Casserole,$2.10,400g,https://www.igashop.com.au/product/683450,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/683450.jpg",Trays and Can Cat Food,Whiskas
Whiskas Mixed Favourites In Jelly 7+ Years,$13.00,12,https://www.igashop.com.au/product/796800,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/796800.jpg",Trays and Can Cat Food,Whiskas
Whiskas Mixed Favourites In Jelly Pouches Wet Cat Food,$21.00,24,https://www.igashop.com.au/product/150000007679,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/150000007679.jpg",Trays and Can Cat Food,Whiskas
Whiskas So Fishy Recipes Wet Cat Food Ocean Platter in Jelly,$23.00,24,https://www.igashop.com.au/product/150000006390,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/150000006390.jpg",Trays and Can Cat Food,Whiskas
Whiskas So Fishy Recipes Wet Cat Food Seafood Servings in Jelly,$13.50,12,https://www.igashop.com.au/product/798768,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/798768.jpg",Trays and Can Cat Food,Whiskas
Whiskas So Meaty Wet Cat Food Meat Cuts In Gravy,$23.00,24,https://www.igashop.com.au/product/150000006398,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/150000006398.jpg",Trays and Can Cat Food,Whiskas
Whiskas So Meaty Wet Cat Food Meat Cuts In Gravy,$13.50,12,https://www.igashop.com.au/product/65157,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/65157.jpg",Trays and Can Cat Food,Whiskas
Whiskas So Meaty Wet Cat Food Poultry Dishes In Gravy,$13.50,12,https://www.igashop.com.au/product/65123,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/65123.jpg",Trays and Can Cat Food,Whiskas
Whiskas Tasty Mix Scrumptious Menu Chunks In Gravy,$13.00,85g,https://www.igashop.com.au/product/734280,,Trays and Can Cat Food,Whiskas
Whiskas Tasty Mix Succulent Meals Chunks In Gravy,$13.00,85g,https://www.igashop.com.au/product/707644,,Trays and Can Cat Food,Whiskas
Whiskas Tuna Flavour Favourites In Jelly Pouches Wet Cat Food,$21.00,24,https://www.igashop.com.au/product/150000007694,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/150000007694.jpg",Trays and Can Cat Food,Whiskas
Whistler Bar Healthy Large Parrot,$5.60,100g,https://www.igashop.com.au/product/804967,,Small Animal Food,Whistler
Zoomies Dog Treat Beef Burger ,$6.45,200g,https://www.igashop.com.au/product/180000005624,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000005624.jpg","Dog Treats, Accessories and Healthcare",Zoomies
Zoomies Dog Treat Parma Chicken ,$6.45,200g,https://www.igashop.com.au/product/180000005623,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000005623.jpg","Dog Treats, Accessories and Healthcare",Zoomies
Zoomies Dog Treat Sunday Roast ,$6.45,200g,https://www.igashop.com.au/product/180000005626,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000005626.jpg","Dog Treats, Accessories and Healthcare",Zoomies
Zoomies Dog Treat Surf & Turf ,$6.45,200g,https://www.igashop.com.au/product/180000005625,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000005625.jpg","Dog Treats, Accessories and Healthcare",Zoomies
