title,price,size,productUrl,imageUrl,category,brand
Gourmet Garden Mixed Herbs Lightly Dried,$4.80,12g,https://www.igashop.com.au/product/180000005507,,Herbs,Gourmet Garden
Gourmet Tomatoes,$0.87 avg/ea,110g,https://www.igashop.com.au/product/80060031,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80060031.jpg","Tomatoes, Avocados, Capsicum and Mushrooms",Unknown
Granny Smith Apples,$1.34 avg/ea,170g,https://www.igashop.com.au/product/80060027,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80060027.jpg","Apples, Pears and Bananas",Unknown
Grapefruit,$1.84 avg/ea,375g,https://www.igashop.com.au/product/80060129,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80060129.jpg",Citrus Fruit,Unknown
Green Asparagus Bunch,$2.90,1,https://www.igashop.com.au/product/80050034,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80050034.jpg","Peas, Beans, Corn and Asparagus",Unknown
Green Beans,$4.23 avg/ea,250g,https://www.igashop.com.au/product/80060086,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80060086.jpg","Peas, Beans, Corn and Asparagus",Unknown
Green Cabbage Quarter,$2.90,1,https://www.igashop.com.au/product/80050104,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80050104.jpg","Spinach, Lettuce, Greens and Kale",Unknown
Green Capsicum,$1.96 avg/ea,220g,https://www.igashop.com.au/product/80060012,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80060012.jpg","Tomatoes, Avocados, Capsicum and Mushrooms",Unknown
Green Grape Cluster,$13.52 avg/ea,850g,https://www.igashop.com.au/product/80060074,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80060074.jpg","Berries, Cherries and Grapes",Unknown
Green Kiwi Fruit,$1.90,1,https://www.igashop.com.au/product/80050040,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80050040.jpg","Pineapples, Kiwi Fruit and Tropical Fruit",Unknown
Green Pears,$1.24 avg/ea,210g,https://www.igashop.com.au/product/80060093,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80060093.jpg","Apples, Pears and Bananas",Unknown
Green Zucchini,$1.18 avg/ea,200g,https://www.igashop.com.au/product/80060035,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80060035.jpg","Cucumber, Zuchinni and Eggplant",Unknown
Half Cauliflower,$4.90,1,https://www.igashop.com.au/product/80050024,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80050024.jpg","Broccoli, Cauliflower and Cabbage",Unknown
Half Celery Bunch,$2.90,1,https://www.igashop.com.au/product/80050097,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80050097.jpg","Spinach, Lettuce, Greens and Kale",Unknown
Half Chinese Wombok Cabbage,$5.90,1,https://www.igashop.com.au/product/80050006,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80050006.jpg","Broccoli, Cauliflower and Cabbage",Unknown
Half Green Cabbage,$3.90,1,https://www.igashop.com.au/product/80050140,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80050140.jpg","Broccoli, Cauliflower and Cabbage",Unknown
Half Honeydew,$4.90,1,https://www.igashop.com.au/product/80050037,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80050037.jpg","Peaches, Nectarines, Melons & Mangoes",Unknown
Half Pineapple,$6.90,1,https://www.igashop.com.au/product/80050055,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80050055.jpg","Pineapples, Kiwi Fruit and Tropical Fruit",Unknown
Half Red Cabbage,$4.90,1,https://www.igashop.com.au/product/80050009,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80050009.jpg","Broccoli, Cauliflower and Cabbage",Unknown
Half Rockmelon,$4.90,1,https://www.igashop.com.au/product/80050098,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80050098.jpg","Peaches, Nectarines, Melons & Mangoes",Unknown
Half Savoy Cabbage,$4.90,1,https://www.igashop.com.au/product/80050010,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80050010.jpg","Broccoli, Cauliflower and Cabbage",Unknown
Hass Avocado,$2.90,1,https://www.igashop.com.au/product/80050000,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80050000.jpg","Tomatoes, Avocados, Capsicum and Mushrooms",Unknown
Iceberg Lettuce,$2.90,1,https://www.igashop.com.au/product/80050038,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80050038.jpg","Spinach, Lettuce, Greens and Kale",Unknown
Imperial Mandarins,$1.06 avg/ea,180g,https://www.igashop.com.au/product/80060045,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80060045.jpg",Citrus Fruit,Unknown
Jarrahdale Grey Pumpkin Cut,$3.48 avg/ea,1.2kg,https://www.igashop.com.au/product/80060063,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80060063.jpg","Onions, Potatoes and Pumpkin",Unknown
Jazz Apples,$1.58 avg/ea,160g,https://www.igashop.com.au/product/80060108,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80060108.jpg","Apples, Pears and Bananas",Unknown
Kale Bunch,$4.90,1,https://www.igashop.com.au/product/80050039,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80050039.jpg","Spinach, Lettuce, Greens and Kale",Unknown
Kent Pumpkin,$8.00 avg/ea,4kg,https://www.igashop.com.au/product/80060065,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80060065.jpg","Onions, Potatoes and Pumpkin",Unknown
Kent Pumpkin Cut,$2.40 avg/ea,1.2kg,https://www.igashop.com.au/product/80060064,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80060064.jpg","Onions, Potatoes and Pumpkin",Unknown
Lebanese Cucumbers,$0.55 avg/ea,140g,https://www.igashop.com.au/product/80060041,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80060041.jpg","Cucumber, Zuchinni and Eggplant",Unknown
Leek,$2.90,1,https://www.igashop.com.au/product/80050042,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80050042.jpg","Onions, Potatoes and Pumpkin",Unknown
Lemons,$1.64 avg/ea,150g,https://www.igashop.com.au/product/80060043,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80060043.jpg",Citrus Fruit,Unknown
Less Carb Washed Potatoes,$6.90,1.5kg,https://www.igashop.com.au/product/180000001383,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000001383.jpg","Onions, Potatoes and Pumpkin",Unknown
Limes,$1.07 avg/ea,90g,https://www.igashop.com.au/product/80060044,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80060044.jpg",Citrus Fruit,Unknown
Local Kitchen Creamy Coleslaw,$4.00,250g,https://www.igashop.com.au/product/457244,,Prepared Salads,Local Kitchen
Local Kitchen Creamy Pasta,$4.00,250g,https://www.igashop.com.au/product/467650,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/467650.jpg",Prepared Salads,Local Kitchen
Local Kitchen Creamy Potato,$4.00,250g,https://www.igashop.com.au/product/465695,,Prepared Salads,Local Kitchen
Local Kitchen Potato Egg Bacon Salad,$5.00,250g,https://www.igashop.com.au/product/465572,,Prepared Salads,Local Kitchen
Mashing Potatoes,$6.90,1.5kg,https://www.igashop.com.au/product/180000002052,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000002052.jpg","Onions, Potatoes and Pumpkin",Unknown
Mint Bunch,$3.90,1,https://www.igashop.com.au/product/80050080,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80050080.jpg","Garlic, Chillies and Fresh Herbs",Unknown
Mushroom Cup Punnet,$4.90,1,https://www.igashop.com.au/product/80050046,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80050046.jpg","Tomatoes, Avocados, Capsicum and Mushrooms",Unknown
Mushroom Cups Loose,$16.90/kg,1kg,https://www.igashop.com.au/product/80060046,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80060046.jpg","Tomatoes, Avocados, Capsicum and Mushrooms",Unknown
Mushroom Cups Punnet 500 grams,$9.90,1,https://www.igashop.com.au/product/80050120,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80050120.jpg","Tomatoes, Avocados, Capsicum and Mushrooms",Unknown
Mushrooms Cups,$8.45 avg/ea,500g,https://www.igashop.com.au/product/80060123,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80060123.jpg","Tomatoes, Avocados, Capsicum and Mushrooms",Unknown
Nashi Pears,$1.87 avg/ea,210g,https://www.igashop.com.au/product/80060111,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80060111.jpg","Apples, Pears and Bananas",Unknown
Navel Oranges,$1.27 avg/ea,260g,https://www.igashop.com.au/product/80060051,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80060051.jpg",Citrus Fruit,Unknown
Oak Leaf Lettuce,$2.50,1,https://www.igashop.com.au/product/80050156,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80050156.jpg","Spinach, Lettuce, Greens and Kale",Unknown
Orange Prepack 3kg,$8.90,1,https://www.igashop.com.au/product/80050109,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80050109.jpg",Citrus Fruit,Unknown
Parsnip,$1.53 avg/ea,140g,https://www.igashop.com.au/product/80060053,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80060053.jpg",Carrots and Other Root Vegetables,Unknown
Passionfruit,$2.90,1,https://www.igashop.com.au/product/80050054,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80050054.jpg","Pineapples, Kiwi Fruit and Tropical Fruit",Unknown
Pink Lady Apples,$1.98 avg/ea,200g,https://www.igashop.com.au/product/80060028,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80060028.jpg","Apples, Pears and Bananas",Unknown
