name,price,product_url,image_url,category,subcategory,brand,size,canonical_brand
Washed Red Potatoes 2kg,$6.99,https://www.aldi.com.au/products/no-brand-washed-red-potatoes-2kg,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/69aecad5-3ff3-447e-a0cf-9fbaeedc7394/no-brand-washed-red-potatoes-2kg,Fruits & Vegetables,Fresh Vegetables,,2kg,Unknown
Washed White Potatoes 2kg,$6.99,https://www.aldi.com.au/products/no-brand-washed-white-potatoes-2kg,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/927c5043-34ce-4ec3-a279-df0de686f8cb/no-brand-washed-white-potatoes-2kg,Fruits & Vegetables,Fresh Vegetables,,2kg,Unknown
Watermelon Loose,$1.99,https://www.aldi.com.au/products/no-brand-watermelon-loose,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/b6710055-4a91-4f71-9fd8-c30a70721596/no-brand-watermelon-loose,Fruits & Vegetables,Fresh Fruits,,1kg per piece,Unknown
White Flesh Nectarines 1kg,$4.99,https://www.aldi.com.au/products/no-brand-white-flesh-nectarines-1kg,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/8e09d154-d1b0-42e2-af4f-3a350f6685df/no-brand-white-flesh-nectarines-1kg,Fruits & Vegetables,Fresh Fruits,,1kg,Unknown
White Flesh Nectarines Loose,$0.67,https://www.aldi.com.au/products/no-brand-white-flesh-nectarines-loose,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/97a27184-6b1c-4f43-a2b2-635609411056/no-brand-white-flesh-nectarines-loose,Fruits & Vegetables,Fresh Fruits,,0.15kg per piece,Unknown
White Flesh Peaches Loose,$0.49,https://www.aldi.com.au/products/no-brand-white-flesh-peaches-loose,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/bdd360fc-ecf0-4a8b-9d2b-d74b99667df8/no-brand-white-flesh-peaches-loose,Fruits & Vegetables,Fresh Fruits,,0.15kg per piece,Unknown
White Potatoes 4kg,$9.49,https://www.aldi.com.au/products/no-brand-white-potatoes-4kg,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/bd3a68dc-dea8-4b42-b49b-ddbe372b3587/no-brand-white-potatoes-4kg,Fruits & Vegetables,Fresh Vegetables,,4kg,Unknown
White Seedless Grapes Loose,$4.50,https://www.aldi.com.au/products/no-brand-white-seedless-grapes-loose,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/3057a389-7bc9-463d-a5b6-12a93dd854fe/no-brand-white-seedless-grapes-loose,Fruits & Vegetables,Fresh Fruits,,0.9kg per piece,Unknown
White Cup Mushrooms 200g,$3.49,https://www.aldi.com.au/products/no-brand-white-cup-mushrooms-200g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/a3a9e4d3-4778-490a-a51e-7e4e323bdcac/no-brand-white-cup-mushrooms-200g,Fruits & Vegetables,Fresh Vegetables,,0.2kg,Unknown
White Cup Mushrooms 500g,$5.99,https://www.aldi.com.au/products/no-brand-white-cup-mushrooms-500g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/9e2f881e-a9af-449c-a143-14d1ec5d7026/no-brand-white-cup-mushrooms-500g,Fruits & Vegetables,Fresh Vegetables,,0.5kg,Unknown
