name,price,product_url,image_url,category,subcategory,brand,size,canonical_brand
Italian Fat Free Salad Dressing 330ml,$1.79,https://www.aldi.com.au/products/colway-italian-fat-free-salad-dressing-330ml,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/dc069ffa-d5c6-4040-85ee-8a6ea7a6661e/colway-italian-fat-free-salad-dressing-330ml,Pantry,Condiments & Dressings,COLWAY,330ml,COLWAY
Balsamic Fat Free Salad Dressing 330ml,$1.79,https://www.aldi.com.au/products/colway-balsamic-fat-free-salad-dressing-330ml,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/6fce9223-dc5c-45e8-8441-77c70a63d600/colway-balsamic-fat-free-salad-dressing-330ml,Pantry,Condiments & Dressings,COLWAY,330ml,COLWAY
French Salad Dressing 330ml,$1.79,https://www.aldi.com.au/products/colway-french-salad-dressing-330ml,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/4dd8a0f0-2182-46cb-9444-c859d5494794/colway-french-salad-dressing-330ml,Pantry,Condiments & Dressings,COLWAY,330ml,COLWAY
"Honey, Soy & Garlic Marinade 375g",$2.09,https://www.aldi.com.au/products/colway-honey-soy-garlic-marinade-375g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/ec907bb2-517e-4873-a5c6-5262a7904be7/colway-honey-soy-garlic-marinade-375g,Pantry,Sauces,COLWAY,375g,COLWAY
Teriyaki Marinade 375g,$2.09,https://www.aldi.com.au/products/colway-teriyaki-marinade-375g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/512d31aa-bd71-4089-8aee-5e91ea806912/colway-teriyaki-marinade-375g,Pantry,Sauces,COLWAY,375g,COLWAY
Satay Marinade 375g,$2.09,https://www.aldi.com.au/products/colway-satay-marinade-375g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/2315bf8e-d24e-41e4-875b-e6e6a221195c/colway-satay-marinade-375g,Pantry,Sauces,COLWAY,375g,COLWAY
Smokey BBQ Marinade 375g,$2.09,https://www.aldi.com.au/products/colway-smokey-bbq-marinade-375g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/088acd18-0fbd-4c50-8497-3e8b012f9e1e/colway-smokey-bbq-marinade-375g,Pantry,Sauces,COLWAY,375g,COLWAY
Natural Coconut Flakes 200g,$2.99,https://www.aldi.com.au/products/oh-so-natural-organic-natural-coconut-flakes-200g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/4a9f84b4-6e7d-45d4-bdf9-bba5d143ac75/oh-so-natural-organic-natural-coconut-flakes-200g,Pantry,"Dried Fruits, Nuts & Jerky",OH SO NATURAL ORGANIC,0.2kg,OH SO NATURAL ORGANIC
Toasted Coconut Flakes 140g,$2.99,https://www.aldi.com.au/products/oh-so-natural-organic-toasted-coconut-flakes-140g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/6122d5df-1efd-4ffd-919c-91b6ab32388c/oh-so-natural-organic-toasted-coconut-flakes-140g,Pantry,"Dried Fruits, Nuts & Jerky",OH SO NATURAL ORGANIC,0.14kg,OH SO NATURAL ORGANIC
Ground Coffee Dark Roast 500g,$10.99,https://www.aldi.com.au/products/lazzio-ground-coffee-dark-roast-500g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/b66495b7-2ee5-4234-981b-e5c5bb68bfdb/lazzio-ground-coffee-dark-roast-500g,Pantry,"Tea, Coffee & Hot Chocolate",LAZZIO,500g,LAZZIO
Ground Coffee Medium Roast 500g,$10.99,https://www.aldi.com.au/products/lazzio-ground-coffee-medium-roast-500g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/43650280-900b-4080-8420-b79bc729d147/lazzio-ground-coffee-medium-roast-500g,Pantry,"Tea, Coffee & Hot Chocolate",LAZZIO,500g,LAZZIO
Hot Chocolate Sachets 10 Pack 200g,$3.49,https://www.aldi.com.au/products/alcafe-hot-chocolate-sachets-10-pack-200g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/5372affc-2ff8-4b75-abe7-91986e439811/alcafe-hot-chocolate-sachets-10-pack-200g,Pantry,"Tea, Coffee & Hot Chocolate",ALCAFE,10,ALCAFE
White Hot Choc Sachets 10 Pack 250g,$3.49,https://www.aldi.com.au/products/alcafe-white-hot-choc-sachets-10-pack-250g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/f4448eac-3693-4e65-bf0b-99d0ee7e55b4/alcafe-white-hot-choc-sachets-10-pack-250g,Pantry,"Tea, Coffee & Hot Chocolate",ALCAFE,10,ALCAFE
Almond Hazelnut & Vanilla Premium Nut Bars 5 Pack 175g,$3.99,https://www.aldi.com.au/products/hillcrest-almond-hazelnut-vanilla-premium-nut-bars-5-pack-175g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/5ea6bcaf-70e8-451d-8bf9-e80907b59d70/hillcrest-almond-hazelnut-vanilla-premium-nut-bars-5-pack-175g,Pantry,Lunch Box,HILLCREST,175g,HILLCREST
Premium Nut Bars Almond Cashew & Cranberry 5 Pack 175g,$3.99,https://www.aldi.com.au/products/hillcrest-premium-nut-bars-almond-cashew-cranberry-5-pack-175g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/b2f705bf-8021-43b9-b385-a96eacf90a82/hillcrest-premium-nut-bars-almond-cashew-cranberry-5-pack-175g,Pantry,Lunch Box,HILLCREST,175g,HILLCREST
Protein Bars Salted Caramel 5 Pack 200g,$3.99,https://www.aldi.com.au/products/hillcrest-protein-bars-salted-caramel-5-pack-200g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/d3d81550-6976-4033-910c-9d0236333a74/hillcrest-protein-bars-salted-caramel-5-pack-200g,Pantry,Lunch Box,HILLCREST,200g,HILLCREST
Protein Bars Triple Choc 5 Pack 200g,$3.99,https://www.aldi.com.au/products/hillcrest-protein-bars-triple-choc-5-pack-200g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/45615294-2de7-4c5c-a069-edd62e63fa2a/hillcrest-protein-bars-triple-choc-5-pack-200g,Pantry,Lunch Box,HILLCREST,200g,HILLCREST
White Choc & Raspberry Oat Bars 6 Pack 240g,$2.99,https://www.aldi.com.au/products/hillcrest-white-choc-raspberry-oat-bars-6-pack-240g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/a89b3524-4b8d-4aa5-ae5a-9719ac579fb1/hillcrest-white-choc-raspberry-oat-bars-6-pack-240g,Pantry,Lunch Box,HILLCREST,240g,HILLCREST
Oat Bars Choc Chip 6 Pack 240g,$2.99,https://www.aldi.com.au/products/hillcrest-oat-bars-choc-chip-6-pack-240g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/b8e47953-26fa-4ad5-ab80-badbf265f2c4/hillcrest-oat-bars-choc-chip-6-pack-240g,Pantry,Lunch Box,HILLCREST,240g,HILLCREST
Oat Bars Golden Oats 6 Pack 240g,$2.99,https://www.aldi.com.au/products/hillcrest-oat-bars-golden-oats-6-pack-240g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/20018d8f-48fc-423b-aebc-8488cf6f86e7/hillcrest-oat-bars-golden-oats-6-pack-240g,Pantry,Lunch Box,HILLCREST,240g,HILLCREST
Fruity Filled Bars Mixed Berry 6 Pack 225g,$2.79,https://www.aldi.com.au/products/hillcrest-fruity-filled-bars-mixed-berry-6-pack-225g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/d828d38f-2191-4a2d-9820-8503a8bfe762/hillcrest-fruity-filled-bars-mixed-berry-6-pack-225g,Pantry,Lunch Box,HILLCREST,225g,HILLCREST
Fruity Filled Bars Apple & Cinnamon 6 Pack 225g,$2.79,https://www.aldi.com.au/products/hillcrest-fruity-filled-bars-apple-cinnamon-6-pack-225g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/1f863c42-0d67-4bf9-a7a6-7461fcf6242e/hillcrest-fruity-filled-bars-apple-cinnamon-6-pack-225g,Pantry,Lunch Box,HILLCREST,225g,HILLCREST
Fruity Filled Bars Blueberry 6 Pack 225g,$2.79,https://www.aldi.com.au/products/hillcrest-fruity-filled-bars-blueberry-6-pack-225g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/8081a303-fa27-401f-b134-96cb291bd67a/hillcrest-fruity-filled-bars-blueberry-6-pack-225g,Pantry,Lunch Box,HILLCREST,225g,HILLCREST
Microwave Rice Pouch Coconut Basmati 250g,$2.29,https://www.aldi.com.au/products/imperial-grain-microwave-rice-pouch-coconut-basmati-250g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/2b49f7a3-80fc-4245-b074-089f84732019/imperial-grain-microwave-rice-pouch-coconut-basmati-250g,Pantry,"Pasta, Rice & Grains",IMPERIAL GRAIN,250g,IMPERIAL GRAIN
