name,price,product_url,image_url,category,subcategory,brand,size,canonical_brand
Size 6 Nappy Pants 15+kg 24 Pack,$10.49,https://www.aldi.com.au/products/mamia-size-6-nappy-pants-15-kg-24-pack,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/a191ed15-3323-4872-ba7f-27a7d29243ef/mamia-size-6-nappy-pants-15-kg-24-pack,Baby,Baby Nappies & Wipes,MAMIA,24,MAMIA
Baby Water Wipes 80 Pack,$2.49,https://www.aldi.com.au/products/mamia-baby-water-wipes-80-pack,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/6e472a0d-c48b-421c-88bc-146f6eb0214b/mamia-baby-water-wipes-80-pack,Baby,Baby Nappies & Wipes,MAMIA,80,MAMIA
Antibacterial Hand & Face Wipes 20 Pack,$0.99,https://www.aldi.com.au/products/mamia-antibacterial-hand-face-wipes-20-pack,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/17f10734-d59d-4b20-8148-840ba84fba91/mamia-antibacterial-hand-face-wipes-20-pack,Baby,Baby Nappies & Wipes,MAMIA,20,MAMIA
Organic Baby Food Banana Blueberry & Quinoa 6+ Months 120g,$1.49,https://www.aldi.com.au/products/mamia-organic-baby-food-banana-blueberry-quinoa-6-months-120g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/86b696d9-a5ba-441c-bf6a-000f0eae6a46/mamia-organic-baby-food-banana-blueberry-quinoa-6-months-120g,Baby,Baby Food,MAMIA,120g,MAMIA
Organic Baby Food Banana Apple & Mango 6+ Months 120g,$1.49,https://www.aldi.com.au/products/mamia-organic-baby-food-banana-apple-mango-6-months-120g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/769bd714-ad32-47c0-ae82-57998981099b/mamia-organic-baby-food-banana-apple-mango-6-months-120g,Baby,Baby Food,MAMIA,120g,MAMIA
Organic Baby Food Banana Raspberry & Vanilla 6+ Months 120g,$1.49,https://www.aldi.com.au/products/mamia-organic-baby-food-banana-raspberry-vanilla-6-months-120g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/dfe99b67-cea1-4ca4-8377-9866ab59a443/mamia-organic-baby-food-banana-raspberry-vanilla-6-months-120g,Baby,Baby Food,MAMIA,120g,MAMIA
Embossed Fragrance Free Baby Wipes 80 Pack,$2.49,https://www.aldi.com.au/products/mamia-embossed-fragrance-free-baby-wipes-80-pack,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/23a01aa2-ee88-450e-9506-b5130ab85647/mamia-embossed-fragrance-free-baby-wipes-80-pack,Baby,Baby Nappies & Wipes,MAMIA,80,MAMIA
Baby Water Wipes 80 Pack,$2.49,https://www.aldi.com.au/products/mamia-baby-water-wipes-80-pack,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/4a0c82ae-4e4c-4bc1-abac-e8d6e67422d2/mamia-baby-water-wipes-80-pack,Baby,Baby Nappies & Wipes,MAMIA,80,MAMIA
Baby Powder 200g,$3.99,https://www.aldi.com.au/products/johnson-s-baby-powder-200g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/ed1d31df-10f0-4855-bf0b-dc3c8a88c4e3/johnson-s-baby-powder-200g,Baby,Baby Nappies & Wipes,JOHNSON'S,200g,Johnson's 
Baby Bedtime Bath 500ml,$5.99,https://www.aldi.com.au/products/johnson-s-baby-bedtime-bath-500ml,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/a72f7f2e-24e7-4cd9-a2f0-4ff7a0a66bd7/johnson-s-baby-bedtime-bath-500ml,Baby,Baby Nappies & Wipes,JOHNSON'S,500ml,Johnson's 
