name,price,product_url,image_url,category,subcategory,brand,size,canonical_brand
Aloe Vera Gel 250ml,$2.99,https://www.aldi.com.au/products/ombra-aloe-vera-gel-250ml,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/d930b7b6-b23e-4c91-ba26-c59d032fa1b7/ombra-aloe-vera-gel-250ml,Health & Beauty,Sun & Skin Care,OMBRA,250ml,OMBRA
Everyday Sunscreen SPF 50+ 1L,$9.99,https://www.aldi.com.au/products/ombra-everyday-sunscreen-spf-50-1l,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/c3357b10-5640-4748-af4e-e850fe1923bf/ombra-everyday-sunscreen-spf-50-1l,Health & Beauty,Sun & Skin Care,OMBRA,1l,OMBRA
Shave Gel Silk Sensitive 198g,$5.99,https://www.aldi.com.au/products/schick-shave-gel-silk-sensitive-198g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/be974eae-5b96-4c6a-9018-0babc03e2c02/schick-shave-gel-silk-sensitive-198g,Health & Beauty,Hair Removal,SCHICK,198g,Schmick
Disposable Razor 4 Pack,$2.99,https://www.aldi.com.au/products/lacura-disposable-razor-4-pack,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/51ccf332-fe20-455d-ab55-5fb87b723d90/lacura-disposable-razor-4-pack,Health & Beauty,Hair Removal,LACURA,,LACURA
Hair Gel 250g,$5.99,https://www.aldi.com.au/products/v05-hair-gel-250g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/838046d0-4de8-4a96-866b-7eb937ff5d69/v05-hair-gel-250g,Health & Beauty,Hair Care,V05,250g,Vo5
Wax Strips 40 Pack,$9.99,https://www.aldi.com.au/products/veet-wax-strips-40-pack,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/c3975445-752e-4b5e-b8b5-61bdec35fd6c/veet-wax-strips-40-pack,Health & Beauty,Hair Removal,VEET,40,Veet
Hair Removal Cream 100ml,$4.99,https://www.aldi.com.au/products/veet-hair-removal-cream-100ml,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/bba5b178-c6b5-4ba3-815a-41cc1a0be034/veet-hair-removal-cream-100ml,Health & Beauty,Hair Removal,VEET,100ml,Veet
Pimple Patches 36 Pack,$2.99,https://www.aldi.com.au/products/lacura-pimple-patches-36-pack,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/1326d84a-84a8-4680-a1d8-dbb65229da2b/lacura-pimple-patches-36-pack,Health & Beauty,Sun & Skin Care,LACURA,36,LACURA
Calibre 6 Blade System Kit,$6.99,https://www.aldi.com.au/products/lacura-essentials-calibre-6-blade-system-kit,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/157ee5a3-a54c-4d5a-a7c0-e18ec3cd485b/lacura-essentials-calibre-6-blade-system-kit,Health & Beauty,Hair Removal,LACURA ESSENTIALS,,LACURA ESSENTIALS
Calibre 6 Blade System Kit Replacement Cartidges 4 Pack,$6.89,https://www.aldi.com.au/products/lacura-essentials-calibre-6-blade-system-kit-replacement-cartidges-4-pack,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/0404a7f1-304b-46dc-904c-72bb72273c0f/lacura-essentials-calibre-6-blade-system-kit-replacement-cartidges-4-pack,Health & Beauty,Hair Removal,LACURA ESSENTIALS,,LACURA ESSENTIALS
