name,price,product_url,image_url,category,subcategory,brand,size,canonical_brand
Apple Beetroot Carrot Celery Juice 1L,$3.99,https://www.aldi.com.au/products/pickd-apple-beetroot-carrot-celery-juice-1l,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/91438f0e-dbdb-400b-b2c7-c7d017659737/pickd-apple-beetroot-carrot-celery-juice-1l,Drinks,Juices & Cordials,PICKD,,PICKD
Solo 6 Pack  375ml,$6.99,https://www.aldi.com.au/products/solo-solo-6-pack-375ml,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/4c1cd317-39b1-49f5-8f4c-8ff1de7df373/solo-solo-6-pack-375ml,Drinks,Soft Drinks,SOLO,2.25l,Solo
Pepsi Max 6 Pack 375ml,$6.99,https://www.aldi.com.au/products/pepsi-max-pepsi-max-6-pack-375ml,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/8ce225ea-9c34-4048-9207-9be8e1c381ca/pepsi-max-pepsi-max-6-pack-375ml,Drinks,Soft Drinks,PEPSI MAX,2.25l,Pepsi Max
Ginger Beer 12 Pack 375ml,$14.49,https://www.aldi.com.au/products/bundaberg-ginger-beer-12-pack-375ml,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/6fcc86a5-eb42-4fbc-9fcb-6b0d87cb3672/bundaberg-ginger-beer-12-pack-375ml,Drinks,Soft Drinks,BUNDABERG,4.5l,Bundaberg
Blood Orange 4x250ml,$4.89,https://www.aldi.com.au/products/sodaly-blood-orange-4x250ml,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/2f8df7ec-f5c1-44ca-bfdf-b4723b9850dc/sodaly-blood-orange-4x250ml,Drinks,,SODALY,4x1l,SODALY
Yuzu Lemon 4x250ml,$4.89,https://www.aldi.com.au/products/sodaly-yuzu-lemon-4x250ml,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/02d7083e-8c39-446d-af19-32e57d839670/sodaly-yuzu-lemon-4x250ml,Drinks,,SODALY,4x1l,SODALY
Coconut & Lychee 1L,$2.75,https://www.aldi.com.au/products/h2coco-coconut-lychee-1l,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/3ed1a91d-556c-4b8b-a25b-b653fca6578d/h2coco-coconut-lychee-1l,Drinks,Juices & Cordials,H2COCO,1l,H2 Coco
Brewed Raspberry + Pomegranate 4 Pack 250ml,$4.89,https://www.aldi.com.au/products/bundaberg-brewed-raspberry-pomegranate-4-pack-250ml,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/6f01083b-1ed2-48f4-9810-b305e6d29593/bundaberg-brewed-raspberry-pomegranate-4-pack-250ml,Drinks,Soft Drinks,BUNDABERG,4x1l,Bundaberg
Frothy Cappuccino Sachets 10 Pack 132g,$3.69,https://www.aldi.com.au/products/alcafe-frothy-cappuccino-sachets-10-pack-132g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/bca98791-8b90-4aa0-9c02-109fcefbe83c/alcafe-frothy-cappuccino-sachets-10-pack-132g,Drinks,"Tea, Coffee & Hot Chocolate",ALCAFE,10,ALCAFE
Skinny Cappuccino Sachets 10 Pack 132g,$3.69,https://www.aldi.com.au/products/alcafe-skinny-cappuccino-sachets-10-pack-132g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/9af411b2-e8a8-4b66-8d89-6f9b5838c221/alcafe-skinny-cappuccino-sachets-10-pack-132g,Drinks,"Tea, Coffee & Hot Chocolate",ALCAFE,10,ALCAFE
Strong Cappuccino Sachets 10 Pack 132g,$3.69,https://www.aldi.com.au/products/alcafe-strong-cappuccino-sachets-10-pack-132g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/7d5ce18c-2ce8-48ad-bf03-84fe6aa3af02/alcafe-strong-cappuccino-sachets-10-pack-132g,Drinks,"Tea, Coffee & Hot Chocolate",ALCAFE,10,ALCAFE
Classic Instant Coffee 100g,$4.99,https://www.aldi.com.au/products/alcafe-gold-classic-instant-coffee-100g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/fdabbde9-2b6b-4fbb-bf4d-8e87e1bb8b4f/alcafe-gold-classic-instant-coffee-100g,Drinks,"Tea, Coffee & Hot Chocolate",ALCAFE GOLD,100g,ALCAFE GOLD
Dark Instant Coffee 100g,$4.99,https://www.aldi.com.au/products/alcafe-gold-dark-instant-coffee-100g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/0980a522-96b5-4df4-9f37-e74a079269d5/alcafe-gold-dark-instant-coffee-100g,Drinks,"Tea, Coffee & Hot Chocolate",ALCAFE GOLD,100g,ALCAFE GOLD
Brazil Single Origin Coffee Beans 1kg,$26.99,https://www.aldi.com.au/products/lazzio-brazil-single-origin-coffee-beans-1kg,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/f5555513-9803-44d3-a60a-51a073702ed2/lazzio-brazil-single-origin-coffee-beans-1kg,Drinks,"Tea, Coffee & Hot Chocolate",LAZZIO,1000g,LAZZIO
Colombia Coffee Beans 1kg,$26.99,https://www.aldi.com.au/products/lazzio-colombia-coffee-beans-1kg,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/46624d05-1f5f-4711-a3fb-e3c69f1dae15/lazzio-colombia-coffee-beans-1kg,Drinks,"Tea, Coffee & Hot Chocolate",LAZZIO,1000g,LAZZIO
Fruitism Mixed Berry Smoothie 1L,$4.49,https://www.aldi.com.au/products/pickd-fruitism-mixed-berry-smoothie-1l,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/97be771f-8753-431d-9560-b94be500251e/pickd-fruitism-mixed-berry-smoothie-1l,Drinks,Juices & Cordials,PICKD,1l,PICKD
Fruitism Tropical Smoothie 1L,$4.49,https://www.aldi.com.au/products/pickd-fruitism-tropical-smoothie-1l,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/43b855ed-ff11-4856-ae31-1322710781c4/pickd-fruitism-tropical-smoothie-1l,Drinks,Juices & Cordials,PICKD,1l,PICKD
Strong Cappuccino Coffee Sachets 26 Pack 325g,$12.49,https://www.aldi.com.au/products/nescafe-strong-cappuccino-coffee-sachets-26-pack-325g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/a947279d-cec1-4e2e-9b5f-43c35eb3a188/nescafe-strong-cappuccino-coffee-sachets-26-pack-325g,Drinks,"Tea, Coffee & Hot Chocolate",NESCAFE,26,Nescafe
Hazelnut Flavoured Syrup 250ml,$3.39,https://www.aldi.com.au/products/expressi-hazelnut-flavoured-syrup-250ml,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/a3d92003-d17f-4f17-af3f-f875543d5a1d/expressi-hazelnut-flavoured-syrup-250ml,Drinks,"Tea, Coffee & Hot Chocolate",EXPRESSI,250ml,EXPRESSI
Vanilla Flavoured Syrup 250ml,$3.39,https://www.aldi.com.au/products/expressi-vanilla-flavoured-syrup-250ml,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/b301709a-b502-4d71-89ea-f59f7de9f126/expressi-vanilla-flavoured-syrup-250ml,Drinks,"Tea, Coffee & Hot Chocolate",EXPRESSI,250ml,EXPRESSI
Caramel Flavoured Syrup 250ml,$3.39,https://www.aldi.com.au/products/expressi-caramel-flavoured-syrup-250ml,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/90f6277b-ad6f-4d4e-838d-6b7d62acd4b9/expressi-caramel-flavoured-syrup-250ml,Drinks,"Tea, Coffee & Hot Chocolate",EXPRESSI,250ml,EXPRESSI
