name,price,product_url,image_url,category,subcategory,brand,size,canonical_brand
Free Range Marinated Chicken Wings 1.5kg,$13.49,https://www.aldi.com.au/products/ready-set-cook-free-range-marinated-chicken-wings-1-5kg,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/6e0f1ed5-3e9a-4dac-ba3e-d67b2a4523b3/ready-set-cook-free-range-marinated-chicken-wings-1-5kg,Meat & Seafood,Poultry,"READY, SET…COOK!",1.5kg,"READY, SET…COOK!"
Marinated RSPCA Approved Chicken Breast Steaks,$9.00,https://www.aldi.com.au/products/ready-set-cook-marinated-rspca-approved-chicken-breast-steaks,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/e91665cd-7fce-49c3-84fd-058d58330c2b/ready-set-cook-marinated-rspca-approved-chicken-breast-steaks,Meat & Seafood,Poultry,"READY, SET…COOK!",0.5kg per package,"READY, SET…COOK!"
RSPCA Approved Chicken Breast Steaks Garlic & Herb 400g,$7.49,https://www.aldi.com.au/products/freedom-farms-rspca-approved-chicken-breast-steaks-garlic-herb-400g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/5895d104-c827-42b1-8475-7822dbce5396/freedom-farms-rspca-approved-chicken-breast-steaks-garlic-herb-400g,Meat & Seafood,Poultry,FREEDOM FARMS,0.4kg,FREEDOM FARMS
Free Range Fresh Whole Chicken,$10.18,https://www.aldi.com.au/products/broad-oak-farms-free-range-fresh-whole-chicken,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/b787d33c-83ed-462e-93ac-0d6d58627f3c/broad-oak-farms-free-range-fresh-whole-chicken,Meat & Seafood,Poultry,BROAD OAK FARMS,1.7kg per package,BROAD OAK FARMS
Free Range Chicken Drumsticks,$4.99,https://www.aldi.com.au/products/broad-oak-farms-free-range-chicken-drumsticks,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/124819fa-0c1d-4719-81ca-131b6acbf7cc/broad-oak-farms-free-range-chicken-drumsticks,Meat & Seafood,Poultry,BROAD OAK FARMS,1kg per package,BROAD OAK FARMS
Beef Porterhouse Steak with Garlic and Herb Butter 400g,$14.49,https://www.aldi.com.au/products/ready-set-cook-beef-porterhouse-steak-with-garlic-and-herb-butter-400g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/93fc4a76-f5ba-4fce-81b6-7da60000a554/ready-set-cook-beef-porterhouse-steak-with-garlic-and-herb-butter-400g,Meat & Seafood,Beef,"READY, SET…COOK!",0.4kg,"READY, SET…COOK!"
Atlantic Salmon Fillets 280g,$10.99,https://www.aldi.com.au/products/the-fishmonger-atlantic-salmon-fillets-280g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/aa892199-7276-46cc-bfe3-a7f912ab54a5/the-fishmonger-atlantic-salmon-fillets-280g,Meat & Seafood,Seafood,THE FISHMONGER,0.28kg,THE FISHMONGER
Lamb Mince 500g,$7.99,https://www.aldi.com.au/products/killarnee-lamb-mince-500g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/fa55a398-3e08-4e06-9cf0-8557abf7dad1/killarnee-lamb-mince-500g,Meat & Seafood,Lamb,KILLARNEE,0.5kg,KILLARNEE
Boneless Pork Shoulder Roast,$19.98,https://www.aldi.com.au/products/ironbark-pork-boneless-pork-shoulder-roast,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/a7897c47-b55e-4065-9192-75c24ef134e8/ironbark-pork-boneless-pork-shoulder-roast,Meat & Seafood,Pork,IRONBARK PORK,2kg per package,IRONBARK PORK
Beef Rump Steak,$13.00,https://www.aldi.com.au/products/jindurra-station-beef-rump-steak,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/eec99777-b4cb-4328-8032-91b718483495/jindurra-station-beef-rump-steak,Meat & Seafood,Beef,JINDURRA STATION,0.5kg per package,JINDURRA STATION
